LeetCode No,Problem Title,Level,Tags,Acceptance,URL
828, Count Unique Characters of All Substrings of a Given String,Hard,Hash TableStringDynamic Programming,50.2,https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string
829, Consecutive Numbers Sum,Hard,MathEnumeration,41.1,https://leetcode.com/problems/consecutive-numbers-sum
830, Positions of Large Groups,Easy,String,51.5,https://leetcode.com/problems/positions-of-large-groups
831, Masking Personal Information,Medium,String,46.2,https://leetcode.com/problems/masking-personal-information
832, Flipping an Image,Easy,ArrayTwo PointersMatrix1+,79.8,https://leetcode.com/problems/flipping-an-image
833, Find And Replace in String,Medium,ArrayStringSorting,54.3,https://leetcode.com/problems/find-and-replace-in-string
834, Sum of Distances in Tree,Hard,Dynamic ProgrammingTree2+,53.2,https://leetcode.com/problems/sum-of-distances-in-tree
835, Image Overlap,Medium,ArrayMatrix,61.2,https://leetcode.com/problems/image-overlap
836, Rectangle Overlap,Easy,MathGeometry,43.2,https://leetcode.com/problems/rectangle-overlap
837, New 21 Game,Medium,MathDynamic Programming2+,36,https://leetcode.com/problems/new-21-game
838, Push Dominoes,Medium,Two PointersStringDynamic Programming,52.4,https://leetcode.com/problems/push-dominoes
839, Similar String Groups,Hard,ArrayStringDepth-First Search2+,46,https://leetcode.com/problems/similar-string-groups
840, Magic Squares In Grid,Medium,ArrayMathMatrix,38.4,https://leetcode.com/problems/magic-squares-in-grid
841, Keys and Rooms,Medium,Depth-First SearchBreadth-First SearchGraph,69.3,https://leetcode.com/problems/keys-and-rooms
842, Split Array into Fibonacci Sequence,Medium,StringBacktracking,37.8,https://leetcode.com/problems/split-array-into-fibonacci-sequence
843, Guess the Word,Hard,ArrayMathString2+,42.8,https://leetcode.com/problems/guess-the-word
844, Backspace String Compare,Easy,Two PointersStringStack1+,48,https://leetcode.com/problems/backspace-string-compare
845, Longest Mountain in Array,Medium,ArrayTwo Pointers2+,39.9,https://leetcode.com/problems/longest-mountain-in-array
846, Hand of Straights,Medium,ArrayHash TableGreedy1+,56.3,https://leetcode.com/problems/hand-of-straights
847, Shortest Path Visiting All Nodes,Hard,Dynamic ProgrammingBit Manipulation3+,61.3,https://leetcode.com/problems/shortest-path-visiting-all-nodes
848, Shifting Letters,Medium,ArrayString,45.4,https://leetcode.com/problems/shifting-letters
849, Maximize Distance to Closest Person,Medium,Array,47.5,https://leetcode.com/problems/maximize-distance-to-closest-person
850, Rectangle Area II,Hard,ArraySegment TreeLine Sweep1+,53.4,https://leetcode.com/problems/rectangle-area-ii
851, Loud and Rich,Medium,ArrayDepth-First SearchGraph1+,57,https://leetcode.com/problems/loud-and-rich
852, Peak Index in a Mountain Array,Easy,ArrayBinary Search,70,https://leetcode.com/problems/peak-index-in-a-mountain-array
853, Car Fleet,Medium,ArrayStackSorting1+,48.6,https://leetcode.com/problems/car-fleet
854, K-Similar Strings,Hard,StringBreadth-First Search,39.3,https://leetcode.com/problems/k-similar-strings
855, Exam Room,Medium,DesignOrdered Set,43.6,https://leetcode.com/problems/exam-room
856, Score of Parentheses,Medium,StringStack,65.3,https://leetcode.com/problems/score-of-parentheses
857, Minimum Cost to Hire K Workers,Hard,ArrayGreedySorting1+,51.7,https://leetcode.com/problems/minimum-cost-to-hire-k-workers
858, Mirror Reflection,Medium,MathGeometry,59.6,https://leetcode.com/problems/mirror-reflection
859, Buddy Strings,Easy,Hash TableString,28.8,https://leetcode.com/problems/buddy-strings
860, Lemonade Change,Easy,ArrayGreedy,52.6,https://leetcode.com/problems/lemonade-change
861, Score After Flipping Matrix,Medium,ArrayGreedyBit Manipulation1+,74.8,https://leetcode.com/problems/score-after-flipping-matrix
862, Shortest Subarray with Sum at Least K,Hard,ArrayBinary SearchQueue4+,26.1,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
863, All Nodes Distance K in Binary Tree,Medium,TreeDepth-First Search2+,61.3,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
864, Shortest Path to Get All Keys,Hard,Bit ManipulationBreadth-First Search,44.9,https://leetcode.com/problems/shortest-path-to-get-all-keys
865, Smallest Subtree with all the Deepest Nodes,Medium,Hash TableTreeDepth-First Search2+,68,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes
866, Prime Palindrome,Medium,Math,25.9,https://leetcode.com/problems/prime-palindrome
867, Transpose Matrix,Easy,ArrayMatrixSimulation,64,https://leetcode.com/problems/transpose-matrix
868, Binary Gap,Easy,Bit Manipulation,61.8,https://leetcode.com/problems/binary-gap
869, Reordered Power of 2,Medium,MathSortingCounting1+,61.2,https://leetcode.com/problems/reordered-power-of-2
870, Advantage Shuffle,Medium,ArrayGreedySorting,51.3,https://leetcode.com/problems/advantage-shuffle
871, Minimum Number of Refueling Stops,Hard,ArrayDynamic ProgrammingGreedy1+,35.8,https://leetcode.com/problems/minimum-number-of-refueling-stops
872, Leaf-Similar Trees,Easy,TreeDepth-First SearchBinary Tree,65,https://leetcode.com/problems/leaf-similar-trees
873, Length of Longest Fibonacci Subsequence,Medium,ArrayHash TableDynamic Programming,48.6,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence
874, Walking Robot Simulation,Medium,ArraySimulation,37.9,https://leetcode.com/problems/walking-robot-simulation
875, Koko Eating Bananas,Medium,ArrayBinary Search,54.4,https://leetcode.com/problems/koko-eating-bananas
876, Middle of the Linked List,Easy,Linked ListTwo Pointers,72.8,https://leetcode.com/problems/middle-of-the-linked-list
877, Stone Game,Medium,ArrayMathDynamic Programming1+,69.2,https://leetcode.com/problems/stone-game
878, Nth Magical Number,Hard,MathBinary Search,35.9,https://leetcode.com/problems/nth-magical-number
879, Profitable Schemes,Hard,ArrayDynamic Programming,40.6,https://leetcode.com/problems/profitable-schemes
880, Decoded String at Index,Medium,StringStack,28.3,https://leetcode.com/problems/decoded-string-at-index
881, Boats to Save People,Medium,ArrayTwo PointersGreedy1+,52.5,https://leetcode.com/problems/boats-to-save-people
882, Reachable Nodes In Subdivided Graph,Hard,GraphHeap (Priority Queue)Shortest Path,50.1,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph
883, Projection Area of 3D Shapes,Easy,ArrayMathGeometry1+,70.2,https://leetcode.com/problems/projection-area-of-3d-shapes
884, Uncommon Words from Two Sentences,Easy,Hash TableString,65.7,https://leetcode.com/problems/uncommon-words-from-two-sentences
885, Spiral Matrix III,Medium,ArrayMatrixSimulation,72.5,https://leetcode.com/problems/spiral-matrix-iii
886, Possible Bipartition,Medium,Depth-First SearchBreadth-First Search2+,47.6,https://leetcode.com/problems/possible-bipartition
887, Super Egg Drop,Hard,MathBinary SearchDynamic Programming,27.2,https://leetcode.com/problems/super-egg-drop
888, Fair Candy Swap,Easy,ArrayHash TableBinary Search1+,60.4,https://leetcode.com/problems/fair-candy-swap
889, Construct Binary Tree from Preorder and Postorder Traversal,Medium,ArrayHash TableDivide and Conquer2+,70.1,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
890, Find and Replace Pattern,Medium,ArrayHash TableString,75.6,https://leetcode.com/problems/find-and-replace-pattern
891, Sum of Subsequence Widths,Hard,ArrayMathSorting,35.8,https://leetcode.com/problems/sum-of-subsequence-widths
892, Surface Area of 3D Shapes,Easy,ArrayMathGeometry1+,62.1,https://leetcode.com/problems/surface-area-of-3d-shapes
893, Groups of Special-Equivalent Strings,Medium,ArrayHash TableString,70.6,https://leetcode.com/problems/groups-of-special-equivalent-strings
894, All Possible Full Binary Trees,Medium,Dynamic ProgrammingTreeRecursion2+,79.6,https://leetcode.com/problems/all-possible-full-binary-trees
895, Maximum Frequency Stack,Hard,Hash TableStackDesign1+,66.5,https://leetcode.com/problems/maximum-frequency-stack
896, Monotonic Array,Easy,Array,58.4,https://leetcode.com/problems/monotonic-array
897, Increasing Order Search Tree,Easy,StackTreeDepth-First Search2+,78.3,https://leetcode.com/problems/increasing-order-search-tree
898, Bitwise ORs of Subarrays,Medium,ArrayDynamic ProgrammingBit Manipulation,36.3,https://leetcode.com/problems/bitwise-ors-of-subarrays
899, Orderly Queue,Hard,MathStringSorting,58.6,https://leetcode.com/problems/orderly-queue
900, RLE Iterator,Medium,ArrayDesignCounting1+,58.8,https://leetcode.com/problems/rle-iterator
901, Online Stock Span,Medium,StackDesignMonotonic Stack1+,63.2,https://leetcode.com/problems/online-stock-span
902, Numbers At Most N Given Digit Set,Hard,ArrayMathBinary Search1+,40.9,https://leetcode.com/problems/numbers-at-most-n-given-digit-set
903, Valid Permutations for DI Sequence,Hard,Dynamic Programming,57,https://leetcode.com/problems/valid-permutations-for-di-sequence
904, Fruit Into Baskets,Medium,ArrayHash TableSliding Window,42.7,https://leetcode.com/problems/fruit-into-baskets
905, Sort Array By Parity,Easy,ArrayTwo PointersSorting,75.7,https://leetcode.com/problems/sort-array-by-parity
906, Super Palindromes,Hard,MathEnumeration,39.3,https://leetcode.com/problems/super-palindromes
907, Sum of Subarray Minimums,Medium,ArrayDynamic ProgrammingStack1+,34,https://leetcode.com/problems/sum-of-subarray-minimums
908, Smallest Range I,Easy,ArrayMath,67.4,https://leetcode.com/problems/smallest-range-i
909, Snakes and Ladders,Medium,ArrayBreadth-First SearchMatrix,40.6,https://leetcode.com/problems/snakes-and-ladders
910, Smallest Range II,Medium,ArrayMathGreedy1+,33,https://leetcode.com/problems/smallest-range-ii
911, Online Election,Medium,ArrayHash TableBinary Search1+,51.7,https://leetcode.com/problems/online-election
912, Sort an Array,Medium,ArrayDivide and ConquerSorting5+,61.3,https://leetcode.com/problems/sort-an-array
913, Cat and Mouse,Hard,MathDynamic ProgrammingGraph3+,35.7,https://leetcode.com/problems/cat-and-mouse
914, X of a Kind in a Deck of Cards,Easy,ArrayHash TableMath2+,32.8,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
915, Partition Array into Disjoint Intervals,Medium,Array,48.5,https://leetcode.com/problems/partition-array-into-disjoint-intervals
916, Word Subsets,Medium,ArrayHash TableString,52.5,https://leetcode.com/problems/word-subsets
917, Reverse Only Letters,Easy,Two PointersString,61.1,https://leetcode.com/problems/reverse-only-letters
918, Maximum Sum Circular Subarray,Medium,ArrayDivide and Conquer3+,37.3,https://leetcode.com/problems/maximum-sum-circular-subarray
919, Complete Binary Tree Inserter,Medium,TreeBreadth-First SearchDesign1+,64.3,https://leetcode.com/problems/complete-binary-tree-inserter
920, Number of Music Playlists,Hard,MathDynamic ProgrammingCombinatorics,50.1,https://leetcode.com/problems/number-of-music-playlists
921, Minimum Add to Make Parentheses Valid,Medium,StringStackGreedy,76.9,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid
922, Sort Array By Parity II,Easy,ArrayTwo PointersSorting,70.7,https://leetcode.com/problems/sort-array-by-parity-ii
923, 3Sum With Multiplicity,Medium,ArrayHash TableTwo Pointers2+,45.5,https://leetcode.com/problems/3sum-with-multiplicity
924, Minimize Malware Spread,Hard,ArrayDepth-First Search3+,41.9,https://leetcode.com/problems/minimize-malware-spread
925, Long Pressed Name,Easy,Two PointersString,34.5,https://leetcode.com/problems/long-pressed-name
926, Flip String to Monotone Increasing,Medium,StringDynamic Programming,59.1,https://leetcode.com/problems/flip-string-to-monotone-increasing
927, Three Equal Parts,Hard,ArrayMath,39.4,https://leetcode.com/problems/three-equal-parts
928, Minimize Malware Spread II,Hard,ArrayDepth-First Search3+,42.3,https://leetcode.com/problems/minimize-malware-spread-ii
929, Unique Email Addresses,Easy,ArrayHash TableString,67.3,https://leetcode.com/problems/unique-email-addresses
930, Binary Subarrays With Sum,Medium,ArrayHash TableSliding Window1+,49.2,https://leetcode.com/problems/binary-subarrays-with-sum
931, Minimum Falling Path Sum,Medium,ArrayDynamic ProgrammingMatrix,67.6,https://leetcode.com/problems/minimum-falling-path-sum
932, Beautiful Array,Medium,ArrayMathDivide and Conquer,64.9,https://leetcode.com/problems/beautiful-array
933, Number of Recent Calls,Easy,DesignQueueData Stream,73.1,https://leetcode.com/problems/number-of-recent-calls
934, Shortest Bridge,Medium,ArrayDepth-First Search2+,53,https://leetcode.com/problems/shortest-bridge
935, Knight Dialer,Medium,Dynamic Programming,49.2,https://leetcode.com/problems/knight-dialer
936, Stamping The Sequence,Hard,StringStackGreedy1+,53.7,https://leetcode.com/problems/stamping-the-sequence
937, Reorder Data in Log Files,Easy,ArrayStringSorting,56.1,https://leetcode.com/problems/reorder-data-in-log-files
938, Range Sum of BST,Easy,TreeDepth-First Search2+,85.1,https://leetcode.com/problems/range-sum-of-bst
939, Minimum Area Rectangle,Medium,ArrayHash TableMath2+,53.5,https://leetcode.com/problems/minimum-area-rectangle
940, Distinct Subsequences II,Hard,StringDynamic Programming,44.3,https://leetcode.com/problems/distinct-subsequences-ii
941, Valid Mountain Array,Easy,Array,33.7,https://leetcode.com/problems/valid-mountain-array
942, DI String Match,Easy,ArrayMathTwo Pointers2+,76,https://leetcode.com/problems/di-string-match
943, Find the Shortest Superstring,Hard,ArrayStringDynamic Programming2+,45.3,https://leetcode.com/problems/find-the-shortest-superstring
944, Delete Columns to Make Sorted,Easy,ArrayString,69.9,https://leetcode.com/problems/delete-columns-to-make-sorted
945, Minimum Increment to Make Array Unique,Medium,ArrayGreedySorting1+,49.2,https://leetcode.com/problems/minimum-increment-to-make-array-unique
946, Validate Stack Sequences,Medium,ArrayStackSimulation,67.6,https://leetcode.com/problems/validate-stack-sequences
947, Most Stones Removed with Same Row or Column,Medium,Depth-First SearchUnion FindGraph,56.4,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
948, Bag of Tokens,Medium,ArrayTwo PointersGreedy1+,46.3,https://leetcode.com/problems/bag-of-tokens
949, Largest Time for Given Digits,Medium,StringEnumeration,35.4,https://leetcode.com/problems/largest-time-for-given-digits
950, Reveal Cards In Increasing Order,Medium,ArrayQueueSorting1+,77.2,https://leetcode.com/problems/reveal-cards-in-increasing-order
951, Flip Equivalent Binary Trees,Medium,TreeDepth-First SearchBinary Tree,66.7,https://leetcode.com/problems/flip-equivalent-binary-trees
952, Largest Component Size by Common Factor,Hard,ArrayMathUnion Find,40.3,https://leetcode.com/problems/largest-component-size-by-common-factor
953, Verifying an Alien Dictionary,Easy,ArrayHash TableString,52.5,https://leetcode.com/problems/verifying-an-alien-dictionary
954, Array of Doubled Pairs,Medium,ArrayHash TableGreedy1+,38.7,https://leetcode.com/problems/array-of-doubled-pairs
955, Delete Columns to Make Sorted II,Medium,ArrayStringGreedy,34.3,https://leetcode.com/problems/delete-columns-to-make-sorted-ii
